From Node ID, To Node ID, Edge Weight
9964,417,1
9964,303,-1
9964,389,-1
9964,107,-1
9964,307,-1
9964,105,-1
9964,110,-1
2400,389,1
2400,307,-1
2400,110,-1
2400,336,-1
2400,107,-1
2400,105,-1
2400,303,-1
2400,300,-1
2400,415,-1
2400,112,-1
2400,417,-1
2400,299,-1
2400,338,-1
2198,112,-1
2198,338,-1
2198,336,-1
2198,105,-1
2198,299,-1
2198,300,-1
2198,110,-1
2198,107,-1
2198,417,-1
2198,389,-1
2198,303,-1
2198,307,-1
2198,415,1
1206,107,-1
1206,389,-1
1206,417,-1
1206,299,-1
1206,338,1
1206,415,-1
1206,300,-1
1206,307,-1
1206,105,-1
1206,303,-1
1206,110,-1
1206,336,-1
1206,112,-1
6255,336,1
6255,303,-1
6255,417,-1
6255,389,-1
6255,299,-1
6255,112,-1
6255,307,-1
6255,338,-1
6255,105,-1
6255,107,-1
6255,110,-1
6255,300,-1
6255,415,-1
6945,336,-1
6945,307,-1
6945,389,-1
6945,105,-1
6945,112,-1
6945,300,-1
6945,338,1
6945,110,-1
6945,417,-1
6945,299,-1
6945,107,-1
6945,303,-1
6945,415,-1
12694,389,1
12694,299,1
12694,300,-1
12694,112,-1
12694,107,-1
12694,110,-1
12694,105,-1
12694,336,-1
12694,415,1
12694,417,-1
12694,338,1
12694,303,-1
12694,307,-1
5131,389,1
5131,110,-1
5131,303,-1
5131,338,-1
5131,299,-1
5131,300,-1
5131,307,-1
5131,415,1
5131,112,-1
5131,105,-1
5131,336,-1
5131,107,-1
5131,417,-1
3229,105,-1
3229,336,-1
3229,300,-1
3229,110,-1
3229,338,1
3229,417,-1
3229,303,-1
3229,299,-1
3229,112,-1
3229,107,-1
3229,307,-1
3229,415,-1
3229,389,-1
9738,389,-1
9738,105,-1
9738,307,-1
9738,299,-1
9738,336,-1
9738,107,-1
9738,110,-1
9738,303,-1
9738,415,-1
9738,417,-1
9738,300,-1
9738,112,1
9738,338,-1
1209,299,-1
1209,307,-1
1209,336,-1
1209,300,-1
1209,112,-1
1209,338,1
1209,415,-1
1209,105,-1
1209,107,-1
1209,110,-1
1209,303,-1
1209,389,1
1209,417,-1
6258,300,-1
6258,105,-1
6258,415,1
6258,107,-1
6258,417,-1
6258,112,1
6258,110,-1
6258,299,-1
6258,338,1
6258,307,-1
6258,303,-1
6258,389,1
6258,336,-1
11387,307,-1
11387,105,-1
11387,110,-1
11387,300,-1
11387,299,-1
11387,112,-1
11387,338,-1
11387,389,1
11387,415,-1
11387,107,-1
11387,417,-1
11387,303,-1
11387,336,-1
10246,300,-1
10246,112,-1
10246,110,-1
10246,307,-1
10246,415,-1
10246,389,1
10246,303,-1
10246,107,-1
10246,299,-1
10246,105,-1
10246,338,-1
10246,336,-1
10246,417,-1
9352,300,-1
9352,303,-1
9352,307,-1
9352,112,-1
9352,417,-1
9352,415,-1
9352,110,-1
9352,107,-1
9352,389,-1
9352,105,-1
9352,336,-1
9352,338,-1
9352,299,1
9610,300,-1
9610,110,-1
9610,336,-1
9610,112,-1
9610,338,1
9610,389,1
9610,299,-1
9610,307,-1
9610,417,1
9610,107,-1
9610,105,-1
9610,415,-1
9610,303,-1
4787,389,-1
4787,307,-1
4787,105,-1
4787,110,-1
4787,336,-1
4787,303,-1
4787,107,-1
4787,112,-1
4787,417,-1
4787,338,1
4787,300,-1
4787,415,-1
4787,299,-1
7766,389,-1
7766,417,-1
7766,110,-1
7766,299,-1
7766,105,-1
7766,338,1
7766,307,-1
7766,112,-1
7766,107,-1
7766,300,-1
7766,303,-1
7766,336,-1
7766,415,1
11938,110,-1
11938,112,-1
11938,417,-1
11938,338,1
11938,299,-1
11938,336,-1
11938,107,-1
11938,105,-1
11938,389,1
11938,307,-1
11938,300,-1
11938,303,-1
11938,415,-1
12366,417,1
12366,105,-1
12366,415,-1
12366,110,-1
12366,300,-1
12366,307,-1
12366,336,-1
12366,299,-1
12366,303,-1
12366,107,-1
12366,338,-1
12366,389,1
12366,112,-1
3693,105,-1
3693,389,-1
3693,299,-1
3693,112,-1
3693,336,-1
3693,300,-1
3693,338,1
3693,303,-1
3693,107,-1
3693,110,-1
3693,417,-1
3693,415,-1
3693,307,-1
2382,105,-1
2382,389,-1
2382,110,-1
2382,107,-1
2382,299,-1
2382,112,-1
2382,300,-1
2382,415,-1
2382,338,1
2382,336,-1
2382,417,-1
2382,307,-1
2382,303,-1
7771,303,-1
7771,415,-1
7771,107,-1
7771,112,1
7771,338,-1
7771,389,-1
7771,110,-1
7771,417,-1
7771,299,-1
7771,105,-1
7771,336,-1
7771,307,-1
7771,300,-1
1036,303,-1
1036,336,-1
1036,299,-1
1036,107,-1
1036,300,-1
1036,307,-1
1036,110,-1
1036,415,-1
1036,105,-1
1036,417,-1
1036,389,1
1036,338,-1
1036,112,-1
3233,307,-1
3233,417,-1
3233,389,-1
3233,336,-1
3233,415,1
3233,303,-1
3233,110,-1
3233,338,-1
3233,299,-1
3233,105,-1
3233,300,-1
3233,107,-1
3233,112,-1
5166,303,-1
5166,417,-1
5166,336,-1
5166,112,-1
5166,307,-1
5166,300,-1
5166,415,-1
5166,338,1
5166,105,-1
5166,107,-1
5166,299,-1
5166,110,-1
5166,389,-1
10249,110,-1
10249,307,-1
10249,300,-1
10249,299,-1
10249,336,-1
10249,417,-1
10249,112,-1
10249,338,1
10249,107,-1
10249,105,-1
10249,303,-1
10249,389,-1
10249,415,-1
6952,112,-1
6952,303,-1
6952,110,-1
6952,336,-1
6952,107,-1
6952,105,-1
6952,415,-1
6952,389,1
6952,307,-1
6952,300,-1
6952,417,-1
6952,299,-1
6952,338,-1
3559,417,-1
3559,107,-1
3559,112,-1
3559,336,-1
3559,389,-1
3559,307,-1
3559,338,1
3559,300,-1
3559,303,-1
3559,299,-1
3559,105,-1
3559,110,-1
3559,415,-1
3320,110,1
3320,300,-1
3320,303,-1
3320,299,-1
3320,389,-1
3320,338,-1
3320,336,-1
3320,105,-1
3320,112,-1
3320,417,-1
3320,107,-1
3320,415,-1
3320,307,-1
4835,300,-1
4835,107,-1
4835,336,-1
4835,307,-1
4835,105,-1
4835,299,-1
4835,415,-1
4835,417,-1
4835,303,-1
4835,112,-1
4835,110,-1
4835,338,1
4835,389,1
11942,417,-1
11942,112,-1
11942,300,-1
11942,105,-1
11942,338,-1
11942,415,-1
11942,110,-1
11942,389,-1
11942,107,-1
11942,307,-1
11942,299,-1
11942,336,1
11942,303,-1
3928,107,-1
3928,110,-1
3928,105,-1
3928,417,-1
3928,112,-1
3928,415,-1
3928,300,-1
3928,336,-1
3928,338,1
3928,389,1
3928,303,-1
3928,307,-1
3928,299,-1
9619,299,-1
9619,105,-1
9619,336,-1
9619,389,-1
9619,300,-1
9619,112,-1
9619,307,-1
9619,415,1
9619,107,-1
9619,417,-1
9619,338,-1
9619,303,-1
9619,110,-1
1782,338,1
1782,299,-1
1782,417,-1
1782,336,-1
1782,300,-1
1782,307,-1
1782,110,-1
1782,303,-1
1782,389,-1
1782,107,-1
1782,415,-1
1782,112,-1
1782,105,-1
10357,107,-1
10357,112,-1
10357,336,-1
10357,338,-1
10357,303,-1
10357,417,-1
10357,110,-1
10357,299,-1
10357,300,-1
10357,307,-1
10357,415,-1
10357,105,-1
10357,389,1
3930,112,-1
3930,389,-1
3930,307,-1
3930,303,-1
3930,417,-1
3930,110,-1
3930,105,-1
3930,338,1
3930,299,-1
3930,415,-1
3930,300,-1
3930,336,-1
3930,107,-1
11948,300,-1
11948,338,-1
11948,107,-1
11948,336,1
11948,105,-1
11948,417,-1
11948,415,1
11948,389,1
11948,110,-1
11948,299,-1
11948,303,-1
11948,112,-1
11948,307,-1
1283,299,-1
1283,107,-1
1283,389,1
1283,105,-1
1283,110,-1
1283,307,-1
1283,338,1
1283,417,-1
1283,303,-1
1283,300,-1
1283,112,-1
1283,415,1
1283,336,-1
11687,389,-1
11687,299,-1
11687,336,-1
11687,112,-1
11687,338,1
11687,300,-1
11687,107,-1
11687,307,-1
11687,415,-1
11687,417,-1
11687,105,-1
11687,303,-1
11687,110,-1
8299,300,-1
8299,417,1
8299,107,-1
8299,338,-1
8299,105,-1
8299,110,-1
8299,389,-1
8299,112,-1
8299,336,-1
8299,299,-1
8299,415,-1
8299,303,-1
8299,307,-1
8300,336,-1
8300,105,-1
8300,300,-1
8300,299,-1
8300,417,-1
8300,112,1
8300,415,-1
8300,307,-1
8300,107,-1
8300,110,-1
8300,389,1
8300,338,-1
8300,303,-1
2274,299,-1
2274,112,-1
2274,300,-1
2274,389,1
2274,107,-1
2274,336,-1
2274,415,-1
2274,110,-1
2274,307,-1
2274,417,-1
2274,303,-1
2274,338,-1
2274,105,-1
1182,112,-1
1182,415,-1
1182,105,-1
1182,300,-1
1182,389,1
1182,336,-1
1182,303,-1
1182,110,-1
1182,299,-1
1182,417,-1
1182,107,-1
1182,338,1
1182,307,-1
5866,299,-1
5866,107,-1
5866,303,-1
5866,300,-1
5866,307,-1
5866,336,-1
5866,110,-1
5866,417,-1
5866,338,-1
5866,105,-1
5866,415,-1
5866,389,1
5866,112,-1
1183,303,-1
1183,299,-1
1183,107,-1
1183,417,-1
1183,389,-1
1183,336,-1
1183,338,1
1183,110,-1
1183,112,-1
1183,415,-1
1183,105,-1
1183,307,-1
1183,300,-1
3439,338,1
3439,389,-1
3439,417,-1
3439,112,-1
3439,303,-1
3439,299,-1
3439,105,-1
3439,107,-1
3439,415,-1
3439,300,-1
3439,110,-1
3439,307,-1
3439,336,-1
4847,300,-1
4847,105,-1
4847,338,-1
4847,303,-1
4847,110,-1
4847,107,-1
4847,307,-1
4847,389,1
4847,336,-1
4847,417,-1
4847,415,-1
4847,112,-1
4847,299,-1
1910,299,-1
1910,112,-1
1910,107,-1
1910,415,-1
1910,338,-1
1910,110,-1
1910,303,-1
1910,336,-1
1910,417,-1
1910,105,-1
1910,389,1
1910,307,-1
1910,300,-1
10431,389,-1
10431,336,-1
10431,107,-1
10431,303,-1
10431,110,-1
10431,307,-1
10431,415,-1
10431,299,-1
10431,105,-1
10431,112,-1
10431,338,1
10431,417,-1
10431,300,-1
8301,389,1
8301,336,-1
8301,112,-1
8301,299,-1
8301,107,-1
8301,300,-1
8301,417,-1
8301,105,-1
8301,338,-1
8301,307,-1
8301,415,-1
8301,303,-1
8301,110,-1
10324,389,-1
10324,299,1
10324,107,-1
10324,112,-1
10324,300,-1
10324,336,-1
10324,307,-1
10324,303,-1
10324,417,-1
10324,415,-1
10324,338,-1
10324,105,-1
10324,110,-1
4845,300,-1
4845,389,1
4845,112,-1
4845,307,-1
4845,105,-1
4845,110,-1
4845,336,-1
4845,417,-1
4845,338,1
4845,415,-1
4845,303,-1
4845,299,-1
4845,107,-1
1931,299,-1
1931,303,-1
1931,105,-1
1931,417,-1
1931,336,-1
1931,415,-1
1931,307,-1
1931,338,1
1931,112,-1
1931,300,-1
1931,110,-1
1931,389,-1
1931,107,-1
10325,389,-1
10325,415,-1
10325,299,-1
10325,417,-1
10325,110,-1
10325,107,-1
10325,112,1
10325,300,-1
10325,307,-1
10325,105,-1
10325,303,-1
10325,336,-1
10325,338,-1
3324,110,-1
3324,417,-1
3324,107,-1
3324,415,-1
3324,307,-1
3324,338,1
3324,303,-1
3324,105,-1
3324,112,-1
3324,336,-1
3324,389,-1
3324,299,-1
3324,300,-1
4483,105,-1
4483,336,-1
4483,338,-1
4483,107,-1
4483,112,-1
4483,303,-1
4483,110,1
4483,299,-1
4483,389,-1
4483,417,-1
4483,300,-1
4483,307,-1
4483,415,-1
6619,389,-1
6619,415,-1
6619,338,-1
6619,417,-1
6619,105,-1
6619,112,-1
6619,110,-1
6619,299,-1
6619,107,-1
6619,307,-1
6619,336,1
6619,303,-1
6619,300,-1
5877,300,-1
5877,307,-1
5877,415,-1
5877,338,-1
5877,110,-1
5877,107,-1
5877,336,-1
5877,105,-1
5877,303,-1
5877,389,-1
5877,299,-1
5877,417,-1
5877,112,1
10066,105,-1
10066,336,-1
10066,112,-1
10066,110,-1
10066,415,-1
10066,107,-1
10066,338,1
10066,417,-1
10066,389,-1
10066,299,-1
10066,303,-1
10066,307,-1
10066,300,-1
6576,307,-1
6576,338,-1
6576,299,-1
6576,303,-1
6576,389,-1
6576,300,-1
6576,417,1
6576,415,-1
6576,336,-1
6576,112,-1
6576,110,-1
6576,107,-1
6576,105,-1
10375,307,-1
10375,336,1
10375,417,-1
10375,415,-1
10375,338,-1
10375,110,-1
10375,107,-1
10375,105,-1
10375,303,-1
10375,389,-1
10375,112,-1
10375,299,-1
10375,300,-1
5181,338,1
5181,336,-1
5181,415,-1
5181,110,1
5181,417,-1
5181,300,-1
5181,303,-1
5181,105,-1
5181,112,-1
5181,299,-1
5181,389,-1
5181,107,-1
5181,307,-1
6579,336,-1
6579,112,-1
6579,299,-1
6579,107,-1
6579,300,-1
6579,338,1
6579,307,-1
6579,389,-1
6579,415,-1
6579,417,-1
6579,110,-1
6579,105,-1
6579,303,-1
2724,336,-1
2724,338,-1
2724,112,1
2724,303,-1
2724,417,-1
2724,105,-1
2724,389,-1
2724,110,-1
2724,299,-1
2724,307,-1
2724,415,-1
2724,300,-1
2724,107,-1
1549,338,1
1549,299,-1
1549,389,1
1549,300,-1
1549,105,-1
1549,417,-1
1549,415,-1
1549,110,-1
1549,107,-1
1549,112,-1
1549,307,-1
1549,336,-1
1549,303,-1
8344,417,-1
8344,307,-1
8344,112,-1
8344,415,-1
8344,299,-1
8344,338,-1
8344,303,-1
8344,105,-1
8344,300,-1
8344,389,-1
8344,336,1
8344,110,-1
8344,107,-1
9437,299,-1
9437,107,-1
9437,336,-1
9437,105,-1
9437,300,-1
9437,389,-1
9437,303,-1
9437,112,-1
9437,110,-1
9437,338,1
9437,415,-1
9437,417,-1
9437,307,-1
9728,338,1
9728,112,-1
9728,107,-1
9728,105,-1
9728,299,-1
9728,110,-1
9728,303,-1
9728,389,-1
9728,307,-1
9728,417,-1
9728,300,-1
9728,336,-1
9728,415,-1
12763,299,-1
12763,417,-1
12763,389,1
12763,300,-1
12763,110,-1
12763,105,-1
12763,338,1
12763,107,-1
12763,112,-1
12763,307,-1
12763,303,-1
12763,415,-1
12763,336,-1
1516,300,-1
1516,389,1
1516,303,-1
1516,336,-1
1516,415,-1
1516,417,1
1516,338,1
1516,307,-1
1516,110,-1
1516,105,-1
1516,299,-1
1516,107,-1
1516,112,1
1601,389,-1
1601,336,-1
1601,338,1
1601,303,-1
1601,110,-1
1601,299,-1
1601,107,-1
1601,307,-1
1601,415,-1
1601,417,-1
1601,300,-1
1601,105,-1
1601,112,-1
10016,300,-1
10016,336,-1
10016,110,-1
10016,338,1
10016,389,1
10016,303,-1
10016,112,-1
10016,307,-1
10016,105,-1
10016,415,-1
10016,417,-1
10016,299,-1
10016,107,-1
5523,336,1
5523,105,-1
5523,389,-1
5523,107,-1
5523,338,-1
5523,299,-1
5523,110,-1
5523,303,-1
5523,300,-1
5523,415,-1
5523,112,-1
5523,307,-1
5523,417,-1
1831,303,-1
1831,105,-1
1831,415,-1
1831,299,-1
1831,112,-1
1831,110,-1
1831,300,-1
1831,417,-1
1831,307,-1
1831,336,-1
1831,338,1
1831,107,-1
1831,389,-1
9692,300,-1
9692,307,-1
9692,112,-1
9692,303,-1
9692,338,1
9692,110,-1
9692,336,-1
9692,417,-1
9692,415,-1
9692,299,-1
9692,389,-1
9692,105,-1
9692,107,-1
2534,307,-1
2534,303,-1
2534,110,-1
2534,338,1
2534,389,-1
2534,107,-1
2534,336,-1
2534,112,1
2534,105,-1
2534,417,-1
2534,299,-1
2534,415,-1
2534,300,-1
3537,338,1
3537,307,-1
3537,417,-1
3537,105,-1
3537,300,-1
3537,415,-1
3537,112,-1
3537,303,-1
3537,336,-1
3537,110,-1
3537,299,-1
3537,389,1
3537,107,-1
2759,303,-1
2759,338,1
2759,107,-1
2759,299,-1
2759,389,-1
2759,300,-1
2759,105,-1
2759,336,-1
2759,307,-1
2759,112,-1
2759,417,-1
2759,110,-1
2759,415,1
2392,417,-1
2392,415,-1
2392,112,-1
2392,307,-1
2392,336,-1
2392,338,1
2392,299,-1
2392,300,-1
2392,110,-1
2392,303,-1
2392,389,1
2392,105,-1
2392,107,-1
2964,336,-1
2964,112,-1
2964,105,-1
2964,389,-1
2964,303,-1
2964,415,-1
2964,300,-1
2964,110,-1
2964,417,-1
2964,338,1
2964,107,-1
2964,299,-1
2964,307,-1
10284,299,-1
10284,307,-1
10284,112,-1
10284,105,-1
10284,303,-1
10284,107,-1
10284,417,-1
10284,336,-1
10284,338,1
10284,415,-1
10284,300,-1
10284,110,-1
10284,389,-1
10084,307,-1
10084,300,-1
10084,112,-1
10084,338,1
10084,107,-1
10084,389,-1
10084,417,-1
10084,415,-1
10084,105,-1
10084,299,-1
10084,303,-1
10084,336,-1
10084,110,-1
9059,336,-1
9059,417,-1
9059,107,-1
9059,300,-1
9059,307,-1
9059,389,-1
9059,303,-1
9059,105,-1
9059,338,1
9059,299,-1
9059,415,-1
9059,112,-1
9059,110,-1
9441,110,1
9441,105,-1
9441,338,-1
9441,417,-1
9441,415,-1
9441,300,-1
9441,307,-1
9441,112,-1
9441,336,-1
9441,303,-1
9441,389,-1
9441,299,-1
9441,107,-1
2830,336,1
2830,112,-1
2830,299,-1
2830,300,-1
2830,105,-1
2830,338,-1
2830,415,-1
2830,389,1
2830,417,-1
2830,110,-1
2830,303,-1
2830,107,-1
2830,307,-1
9061,417,-1
9061,300,-1
9061,338,1
9061,110,-1
9061,105,-1
9061,303,-1
9061,112,1
9061,336,-1
9061,415,-1
9061,299,-1
9061,307,-1
9061,107,-1
9061,389,-1
4513,300,-1
4513,112,-1
4513,303,-1
4513,105,-1
4513,415,-1
4513,336,-1
4513,107,-1
4513,389,-1
4513,338,1
4513,417,-1
4513,110,-1
4513,299,-1
4513,307,-1
3835,307,-1
3835,389,1
3835,112,-1
3835,107,-1
3835,417,-1
3835,110,-1
3835,299,-1
3835,303,-1
3835,415,-1
3835,338,-1
3835,336,1
3835,105,-1
3835,300,-1
5337,303,-1
5337,110,-1
5337,417,-1
5337,338,1
5337,389,-1
5337,105,-1
5337,299,-1
5337,112,-1
5337,300,-1
5337,307,-1
5337,336,-1
5337,415,-1
5337,107,-1
1471,415,-1
1471,336,-1
1471,299,-1
1471,112,-1
1471,107,-1
1471,389,-1
1471,417,1
1471,338,-1
1471,110,-1
1471,105,-1
1471,307,-1
1471,303,-1
1471,300,-1
12690,105,-1
12690,107,-1
12690,300,-1
12690,307,-1
12690,336,-1
12690,417,-1
12690,299,1
12690,112,-1
12690,338,1
12690,389,1
12690,303,-1
12690,110,-1
12690,415,-1
2420,105,-1
2420,338,-1
2420,417,-1
2420,415,-1
2420,307,-1
2420,303,-1
2420,110,-1
2420,300,-1
2420,107,-1
2420,299,-1
2420,389,-1
2420,336,1
2420,112,-1
4857,389,-1
4857,110,-1
4857,307,-1
4857,338,1
4857,299,-1
4857,107,-1
4857,417,-1
4857,112,-1
4857,415,-1
4857,303,-1
4857,336,-1
4857,105,-1
4857,300,-1
2565,303,-1
2565,107,-1
2565,336,-1
2565,417,-1
2565,307,-1
2565,110,-1
2565,338,-1
2565,415,-1
2565,105,-1
2565,112,-1
2565,300,-1
2565,389,1
2565,299,-1
10089,338,1
10089,415,-1
10089,112,-1
10089,417,-1
10089,307,-1
10089,299,-1
10089,389,-1
10089,105,-1
10089,300,-1
10089,303,-1
10089,107,-1
10089,336,-1
10089,110,-1
2070,112,-1
2070,110,-1
2070,300,-1
2070,303,-1
2070,415,-1
2070,417,-1
2070,307,-1
2070,105,-1
2070,338,1
2070,299,-1
2070,389,-1
2070,336,-1
2070,107,-1
10288,307,-1
10288,107,-1
10288,389,-1
10288,303,-1
10288,300,-1
10288,338,1
10288,112,-1
10288,299,-1
10288,336,-1
10288,105,-1
10288,110,-1
10288,415,-1
10288,417,-1
12053,107,-1
12053,105,-1
12053,389,-1
12053,307,-1
12053,299,-1
12053,112,-1
12053,417,-1
12053,336,-1
12053,110,-1
12053,415,-1
12053,300,-1
12053,303,-1
12053,338,1
